time,distance
1874,3.5337
1875,3.523093
1876,3.662961
1877,3.605503
1878,3.612247
1879,3.734517
1880,3.632828
1881,3.511932
1882,3.666111
1883,3.41171
1884,3.855443
1885,3.526738
1886,3.626971
1887,3.663462
1888,3.481883
1889,3.543846
1890,3.602274
1891,3.360809
1892,3.548385
1893,3.952787
1894,3.806819
1895,3.536876
1896,3.593088
1897,3.571496
1898,3.482406
1899,3.841301
1900,3.787933
1901,3.712949
1902,3.501655
1903,3.85801
1904,3.635938
1905,3.629366
1906,3.559082
1907,3.610065
1908,3.982538
1909,3.940735
1910,3.670978
1911,3.568716
1912,3.522903
1913,3.5735
1914,3.431824
1915,4.221812
1916,4.319092
1917,4.633242
1918,4.687193
1919,3.508099
1920,3.691339
1921,3.447623
1922,3.504573
1923,3.655527
1924,3.740216
1925,3.710847
1926,3.699659
1927,3.658803
1928,4.009026
1929,3.838618
1930,4.587671
1931,3.874588
1932,3.475112
1933,3.84864
1934,3.999723
1935,3.771704
1936,3.534684
1937,3.552993
1938,3.633775
1939,3.547445
1940,3.448515
1941,3.462286
1942,3.687698
1943,3.776829
1944,3.7165
1945,3.37284
1946,3.951107
1947,3.6393
1948,3.702525
1949,3.629458
1950,4.042006
1951,3.791816
1952,3.781669
1953,3.950135
1954,3.896641
1955,3.409242
1956,3.712997
1957,3.699049
1958,3.518442
1959,3.893285
1960,3.949382
1961,3.70507
1962,3.373847
1963,3.795745
1964,3.617851
1965,4.172526
1966,3.329362
1967,3.705865
1968,3.610507
1969,3.686046
1970,3.419586
1971,3.44603
1972,3.350383
1973,3.695149
1974,3.629918
1975,3.585459
1976,3.488703
1977,3.689675
1978,3.578195
1979,3.336012
1980,4.12017
1981,3.68612
1982,4.421698
1983,3.575998
1984,4.19124
1985,3.3909
1986,3.51728
1987,3.547788
1988,4.12132
1989,3.373996
1990,4.131999
1991,4.170724
1992,3.554111
1993,3.539974
1994,3.520467
1995,3.972188
1996,3.396297
1997,3.643744
1998,3.695509
1999,3.497925
2000,3.417898
2001,3.43742
2002,3.632506
2003,3.629452
2004,4.11264
2005,4.262329
2006,3.744961
2007,4.196574
2008,3.427016
2009,3.553997
2010,3.859995
2011,3.467434
2012,3.851728
2013,3.710396
2014,3.5674
2015,3.358381
2016,3.504359
2017,3.699565
2018,4.146728
2019,3.792897
2020,3.503403
2021,3.426977
2022,3.393547
2023,3.450139
2024,4.01158
2025,3.329332
2026,3.761822
2027,3.431168
2028,3.658055
2029,3.529701
2030,3.782698
2031,3.32374
2032,3.863114
2033,3.743801
2034,4.341967
2035,3.415863
2036,3.720312
2037,3.603029
2038,3.557676
2039,3.777564
2040,3.620757
2041,3.431635
2042,3.571183
2043,3.832163
2044,3.897245
2045,3.766825
2046,3.49039
2047,3.825958
2048,3.911267
2049,3.950395
2050,3.918668
2051,3.528373
2052,3.221043
2053,3.629353
2054,3.496902
2055,3.276389
2056,3.46858
2057,3.922022
2058,3.286535
2059,3.488389
2060,3.886499
2061,3.585103
2062,3.444314
2063,3.389035
2064,3.763793
2065,3.357513
2066,3.55672
2067,3.622417
2068,3.384692
2069,3.665892
2070,3.321997
2071,3.626773
2072,3.659711
2073,3.871927
2074,3.96047
2075,3.958382
2076,4.22558
2077,3.833036
2078,4.213155
2079,3.685246
2080,3.482535
2081,4.10171
2082,3.941848
2083,3.769482
2084,3.547512
2085,3.747322
2086,3.541509
2087,3.377405
2088,3.868185
2089,3.267058
2090,3.756152
2091,3.818177
2092,3.554878
2093,3.541989
2094,4.000409
2095,4.483144
2096,3.710247
2097,4.101199
2098,3.845998
2099,3.658235
2100,4.133577
2101,3.703468
2102,4.165125
2103,3.868856
2104,3.71394
2105,4.289175
2106,3.923054
2107,3.709723
2108,4.459588
2109,4.30073
2110,3.428862
2111,3.568997
2112,3.667248
2113,3.51341
2114,3.803618
2115,3.932818
2116,3.545708
2117,3.746943
2118,3.651031
2119,3.614111
2120,3.769185
2121,3.826959
2122,3.654764
2123,3.495867
2124,3.772954
2125,3.65967
2126,3.584129
2127,3.53256
2128,3.745472
2129,3.511692
2130,3.792719
2131,3.798402
2132,3.706822
2133,3.705735
2134,4.251081
2135,3.732283
2136,3.998828
2137,3.577096
2138,3.493884
2139,3.395151
2140,3.464991
2141,3.306155
2142,3.577554
2143,3.708729
2144,3.428035
2145,3.428858
2146,3.431567
2147,3.428298
2148,3.569965
2149,3.871449
2150,3.497659
2151,3.529574
2152,3.741881
2153,3.740251
2154,3.48931
2155,3.606286
2156,3.348532
2157,3.560696
2158,3.560732
2159,3.422191
2160,3.573307
2161,3.817164
2162,3.795703
2163,3.405651
2164,3.486515
2165,4.073077
2166,4.091257
2167,3.503554
2168,3.571222
2169,3.606095
2170,3.574559
2171,3.716452
2172,3.540502
2173,3.495044
2174,3.459122
2175,3.678441
2176,3.680489
2177,4.043815
2178,3.819282
2179,3.336986
2180,3.620673
2181,3.565233
2182,3.624367
2183,3.50376
2184,3.555468
2185,3.461297
2186,4.142632
2187,3.892162
2188,3.625569
2189,3.491938
2190,4.281646
2191,3.942207
2192,3.803666
2193,3.468066
2194,3.402488
2195,3.620665
2196,3.385129
2197,3.533439
2198,4.010154
2199,3.668998
2200,3.722189
2201,3.476397
2202,3.596729
2203,3.46349
2204,3.98749
2205,3.89412
2206,4.979745
2207,4.61272
2208,4.675827
2209,4.769114
2210,4.859358
2211,4.736872
2212,4.43166
2213,4.344317
2214,4.595355
2215,4.38095
2216,4.993591
2217,4.653223
2218,4.293961
2219,4.557964
2220,4.413112
2221,4.390821
2222,4.785038
2223,4.154306
2224,4.523654
2225,4.741384
2226,4.759583
2227,4.251032
2228,3.974833
2229,3.882793
2230,4.624193
2231,4.253154
2232,3.775568
2233,3.743262
2234,4.340298
2235,3.358035
2236,3.883222
2237,3.93796
2238,3.688891
2239,3.466989
2240,3.306304
2241,3.558855
2242,3.911764
2243,3.798793
2244,3.173328
2245,3.776207
2246,3.563171
2247,3.761544
2248,3.454671
2249,4.1737
2250,3.930862
2251,4.178164
2252,3.674763
2253,3.736498
2254,3.557504
2255,3.349896
2256,3.521411
2257,3.975742
2258,3.945772
2259,4.011892
2260,3.688993
2261,3.644998
2262,3.762862
2263,3.410872
2264,3.499314
2265,3.468446
2266,3.733211
2267,3.896131
2268,3.744768
2269,3.848917
2270,3.730713
2271,3.812709
2272,4.288065
2273,4.423787
2274,4.24032
2275,4.079093
2276,4.079567
2277,4.505319
2278,4.342086
2279,4.647388
2280,3.569887
2281,4.142702
2282,3.929113
2283,3.367261
2284,3.816901
2285,3.750483
2286,3.708076
2287,3.508844
2288,4.086031
2289,3.724103
2290,3.454795
2291,3.647157
2292,4.209735
2293,3.540722
2294,3.786692
2295,3.969935
2296,3.351002
2297,4.316023
2298,3.406959
2299,4.111854
2300,3.491859
2301,3.547782
2302,3.760898
2303,3.336892
2304,3.885096
2305,3.759712
2306,3.334659
2307,3.761798
2308,3.439892
2309,3.482568
2310,3.390074
2311,3.922249
2312,3.732096
2313,3.83275
2314,3.49442
2315,3.358225
2316,3.478189
2317,3.482271
2318,3.502843
2319,3.64916
2320,3.484258
2321,3.49982
2322,3.451173
2323,3.99956
2324,3.782062
2325,3.610679
2326,3.297776
2327,4.150105
2328,3.82615
2329,3.665291
2330,3.650898
2331,3.789427
2332,3.716158
2333,3.587917
2334,3.866678
2335,4.923872
2336,3.703039
2337,3.865031
2338,3.682376
2339,3.533598
2340,4.010738
2341,3.675843
2342,3.491708
2343,3.692376
2344,3.69184
2345,3.66924
2346,3.414348
2347,4.147473
2348,3.583682
2349,3.567131
2350,3.729491
2351,3.648302
2352,3.478267
2353,3.690907
2354,3.890932
2355,3.844426
2356,3.482814
2357,3.767904
2358,3.574632
2359,3.471687
2360,3.460649
2361,3.528425
2362,3.933096
2363,3.80627
2364,4.133179
2365,3.670064
2366,3.443426
2367,3.638823
2368,3.42867
2369,3.888412
2370,3.855702
2371,3.908762
2372,3.757632
2373,3.70922
2374,3.999088
2375,4.203315
2376,3.404453
2377,3.804789
2378,3.513754
2379,3.713869
2380,3.446737
2381,3.608287
2382,3.615557
2383,3.288098
2384,3.712544
2385,3.598647
2386,3.510712
2387,3.506302
2388,3.52665
2389,3.757782
2390,3.417474
2391,3.362938
2392,3.66868
2393,3.806294
2394,3.537103
2395,3.376315
2396,3.411727
2397,4.109716
2398,3.348558
2399,3.662521
2400,3.92398
2401,3.897282
2402,4.018651
2403,3.645885
2404,4.485423
2405,3.795841
2406,3.918911
2407,3.99829
2408,3.554382
2409,3.673822
2410,3.685718
2411,4.364594
2412,4.393666
2413,4.423318
2414,4.346097
2415,3.84521
2416,4.486914
2417,4.339122
2418,3.910896
2419,4.090311
2420,4.213609
2421,4.062913
2422,3.829984
2423,3.71036
2424,3.778795
2425,3.605826
2426,3.83371
2427,4.294526
2428,3.540586
2429,3.637374
2430,3.886752
2431,3.978606
2432,3.345853
2433,3.812053
2434,3.791948
2435,3.8557
2436,3.80127
2437,3.841962
2438,3.905824
2439,3.55142
2440,3.724657
2441,3.46283
2442,3.649689
2443,4.158755
2444,3.463741
2445,4.119117
2446,4.256793
2447,3.829701
2448,3.590613
2449,3.630645
2450,4.041436
2451,3.712864
2452,3.736197
2453,3.469537
2454,3.314563
2455,3.760781
2456,3.880192
2457,3.758119
2458,3.641753
2459,3.536176
2460,3.684154
2461,3.499547
2462,4.08563
2463,3.719588
2464,3.74547
2465,4.066704
2466,3.488855
2467,3.525597
2468,3.83672
2469,3.900449
2470,3.653942
2471,3.849817
2472,3.638933
2473,3.59292
2474,3.649234
2475,3.626916
2476,4.072769
2477,3.804369
2478,4.050496
2479,3.784401
2480,3.621655
2481,3.623072
2482,4.018631
2483,3.929947
2484,3.836209
2485,3.498818
2486,3.181112
2487,3.87318
2488,3.663658
2489,4.000915
2490,3.608449
2491,3.700504
2492,3.444905
2493,3.607521
2494,3.640153
2495,3.42369
2496,4.037942
2497,4.048635
2498,3.877647
2499,3.464313
2500,3.547942
2501,3.428309
2502,3.312531
2503,3.744276
2504,3.753677
2505,3.730454
2506,3.839282
2507,3.954127
2508,3.708241
2509,3.829377
2510,3.784215
2511,3.496262
2512,3.398345
2513,3.698923
2514,3.68713
2515,3.828051
2516,3.593077
2517,3.953378
2518,3.652481
2519,3.623466
2520,3.123316
2521,3.320337
2522,3.417973
2523,3.662013
2524,3.615757
2525,3.376463
2526,3.698982
2527,3.775567
2528,3.845083
2529,3.829782
2530,4.636211
2531,4.2695
2532,4.740683
2533,4.913275
2534,3.847291
2535,3.707154
2536,3.840488
2537,3.75661
2538,3.455297
2539,3.689014
2540,3.67176
2541,3.532622
2542,3.875269
2543,3.508409
2544,3.932595
2545,3.811389
2546,3.315198
2547,3.445389
2548,4.051579
2549,3.756562
2550,3.692509
2551,4.351918
2552,3.775043
2553,3.857873
2554,4.381862
2555,4.367962
2556,3.76908
2557,3.935801
2558,3.729345
2559,3.85841
2560,3.638405
2561,3.677181
2562,3.725166
2563,3.646417
2564,3.383223
2565,3.955776
2566,4.5695
2567,3.690567
2568,3.578236
2569,3.945973
2570,4.19918
2571,4.163895
2572,4.620578
2573,3.943455
2574,4.414155
2575,4.276017
2576,4.345953
2577,4.454445
2578,4.445406
2579,4.263069
2580,3.919763
2581,3.645375
2582,3.543822
2583,3.614378
2584,3.413108
2585,3.460669
2586,3.538896
2587,3.589716
2588,3.390982
2589,3.76963
2590,3.805703
2591,3.805327
2592,3.64333
2593,3.664434
2594,3.768771
2595,3.407601
2596,3.475173
2597,3.747812
2598,3.730944
2599,3.881962
2600,3.709505
2601,3.96672
2602,3.644986
2603,3.668664
2604,3.482925
2605,3.481949
2606,3.559339
2607,3.537811
2608,3.522122
2609,3.795359
2610,3.318822
2611,3.488172
2612,3.700109
2613,3.375284
2614,3.621734
2615,4.351801
2616,3.687122
2617,3.794917
2618,3.512964
2619,3.612872
2620,3.581187
2621,3.71351
2622,3.418426
2623,3.49956
2624,3.414926
2625,3.678227
2626,3.765498
2627,3.659707
2628,3.98412
2629,3.643879
2630,3.881478
2631,3.215883
2632,3.900036
2633,3.695567
2634,3.641916
2635,4.008838
2636,3.738455
2637,4.121947
2638,3.819557
2639,3.567977
2640,3.493041
2641,3.725808
2642,3.737084
2643,3.884047
2644,3.573051
2645,3.565676
2646,3.963704
2647,3.503695
2648,3.706707
2649,4.004445
2650,3.743311
2651,3.556986
2652,3.715589
2653,3.470341
2654,3.82302
2655,4.016389
2656,4.04997
2657,3.984583
2658,4.120179
2659,4.045815
2660,3.659989
2661,3.629333
2662,3.553771
2663,3.831008
2664,3.668147
2665,3.634305
2666,3.746733
2667,3.626865
2668,3.925958
2669,3.5707
2670,3.921575
2671,3.648946
2672,3.621324
2673,3.781205
2674,3.687624
2675,3.750213
2676,3.779226
2677,3.517846
2678,3.696885
2679,3.560842
2680,3.843721
2681,3.647591
2682,4.14171
2683,3.371702
2684,3.778676
2685,3.597191
2686,3.629317
2687,3.870354
2688,3.803064
2689,3.904259
2690,3.890701
2691,3.932904
2692,4.091489
2693,4.02189
2694,3.977779
2695,3.96444
2696,4.05733
2697,4.196402
2698,3.988206
2699,3.601284
2700,3.956666
2701,3.74854
2702,3.895697
2703,3.873384
2704,3.55256
2705,3.581666
2706,3.876585
2707,3.73647
2708,3.86094
2709,4.069429
2710,3.805931
2711,3.864134
2712,4.085169
2713,3.784217
2714,3.908754
2715,3.836021
2716,4.537994
2717,3.935485
2718,4.068417
2719,3.828063
2720,3.937669
2721,3.804046
2722,3.747829
2723,3.460505
2724,3.469891
2725,3.818193
2726,3.651949
2727,3.769907
2728,3.522521
2729,3.831316
2730,3.489294
2731,3.368637
2732,3.65641
2733,3.651509
2734,3.479681
2735,3.688026
2736,3.705451
2737,3.57763
2738,3.708185
2739,3.766521
2740,3.864046
2741,3.857324
2742,3.632885
2743,3.77862
2744,3.894876
2745,3.9037
2746,3.752707
2747,4.18021
2748,3.653669
2749,3.791538
2750,3.315655
2751,3.700906
2752,3.517626
2753,4.553743
2754,3.703851
2755,3.859566
2756,3.821201
2757,3.540403
2758,4.586235
2759,3.682374
2760,3.604419
2761,3.601954
2762,3.641456
2763,3.61128
2764,3.659298
2765,3.442399
2766,3.929573
2767,4.043947
2768,3.873161
2769,3.562822
2770,3.917127
2771,3.443557
2772,3.791697
2773,3.653788
2774,3.896993
2775,4.044012
2776,3.369492
2777,3.252404
2778,3.246399
2779,3.468282
2780,3.403363
2781,3.555737
2782,4.361765
2783,3.534516
2784,3.403782
2785,4.809186
2786,3.744113
2787,3.645755
2788,3.828039
2789,3.707662
2790,3.772832
2791,3.765373
2792,3.54924
2793,4.314097
2794,3.814089
2795,3.701912
2796,3.386689
2797,3.828348
2798,4.237582
2799,3.733646
2800,3.681682
2801,4.103328
2802,3.397395
2803,3.749671
2804,3.48374
2805,3.516288
2806,3.329081
2807,3.669291
2808,3.764776
2809,3.939013
2810,3.854367
2811,3.881154
2812,4.112636
2813,3.618691
2814,3.750053
2815,3.753058
2816,3.613323
2817,3.716776
2818,3.759696
2819,3.735374
2820,4.382051
2821,3.793859
2822,3.645988
2823,3.781961
2824,3.427856
2825,3.587285
2826,3.340867
2827,4.034513
2828,3.653392
2829,3.948903
2830,3.940311
2831,3.803742
2832,3.4928
2833,3.726958
2834,3.746475
2835,3.631723
2836,4.035281
2837,3.53256
2838,3.85491
2839,4.227355
2840,3.790578
2841,3.839291
2842,3.833771
2843,3.761667
2844,3.891602
2845,3.900175
2846,5.052901
2847,3.60434
2848,3.670142
2849,3.863741
2850,3.519587
2851,3.889346
2852,3.851291
2853,3.843445
2854,3.806285
2855,3.817349
2856,3.568144
2857,4.106342
2858,4.099112
2859,4.832404
2860,4.834143
2861,3.825384
2862,3.852845
2863,3.572602
2864,3.816876
2865,3.711471
2866,4.164978
2867,3.891421
2868,3.760453
2869,3.938273
2870,3.706652
2871,3.98012
2872,3.7388
2873,3.895152
2874,3.91192
2875,3.601622
2876,3.888412
2877,3.840668
2878,3.685132
2879,3.976104
2880,3.605265
2881,3.780609
2882,3.963833
2883,3.686451
2884,3.843814
2885,3.933761
2886,3.796754
2887,3.595732
2888,3.76567
2889,3.86162
2890,4.078697
2891,3.924006
2892,3.9501
2893,3.678559
2894,4.168207
2895,3.831367
2896,3.951251
2897,3.782338
2898,3.712771
2899,3.84658
2900,3.80967
2901,3.759288
2902,3.680305
2903,4.345242
2904,4.159175
2905,3.979799
2906,3.850417
2907,3.589547
2908,3.738759
2909,3.874809
2910,3.362706
2911,3.666095
2912,3.808485
2913,4.032456
2914,3.911368
2915,4.140527
2916,3.83496
2917,3.806558
2918,3.94403
2919,3.73412
2920,4.290381
2921,3.715091
2922,3.81021
2923,3.718734
2924,3.961029
2925,3.648189
2926,3.904004
2927,3.716532
2928,4.112376
2929,3.988758
2930,3.980125
2931,4.066903
2932,3.728009
2933,3.988227
2934,3.868315
2935,3.519093
2936,3.997408
2937,3.988844
2938,4.029916
2939,4.048483
2940,3.959986
2941,3.873852
2942,3.989356
2943,3.876776
2944,3.860588
2945,3.834914
2946,3.916748
2947,3.766287
2948,3.882996
2949,4.338948
2950,4.358235
2951,4.270011
2952,3.585606
2953,3.60688
2954,4.600499
2955,4.017492
2956,3.561547
2957,3.711676
2958,3.767917
2959,3.909633
2960,3.728719
2961,3.659103
2962,3.98781
2963,3.819749
2964,3.858309
2965,3.77193
2966,4.734779
2967,4.563953
2968,5.325758
2969,5.056108
2970,5.102053
2971,5.075902
2972,4.270774
2973,4.744685
2974,3.939588
2975,4.770492
2976,4.545513
2977,4.305815
2978,4.271212
2979,3.896473
2980,4.25678
2981,4.033926
2982,3.86919
2983,3.814107
2984,3.865022
2985,4.063055
2986,3.745917
2987,3.856205
2988,3.862525
2989,3.668601
2990,3.928023
2991,3.751455
2992,3.81136
2993,3.914166
2994,3.545114
2995,3.818034
2996,3.682226
2997,4.089214
2998,3.876664
2999,3.850634
3000,4.156487
3001,5.097569
3002,5.818285
3003,5.239494
3004,5.068265
3005,4.090999
3006,5.436236
3007,5.211967
3008,5.132144
3009,5.204591
3010,5.336123
3011,4.711211
3012,5.327881
3013,5.397797
3014,5.660496
3015,4.969805
3016,4.987135
3017,5.006672
3018,5.134953
3019,5.63842
3020,4.998539
3021,5.034887
3022,4.795829
3023,5.660789
3024,4.547745
3025,4.896208
3026,5.156053
3027,4.779548
3028,5.507903
3029,4.962054
3030,4.734116
3031,5.173855
3032,4.836932
3033,5.413443
3034,4.882808
3035,4.597176
3036,4.958692
3037,5.420432
3038,4.77815
3039,4.904058
3040,5.17516
3041,4.691597
3042,5.038352
3043,5.202392
3044,4.961446
3045,5.330411
3046,5.308431
3047,5.300469
3048,4.859809
3049,5.112809
3050,4.884798
3051,4.999554
3052,5.193926
3053,4.624084
3054,5.556938
3055,5.133852
3056,4.778198
3057,5.47141
3058,4.989448
3059,4.859622
3060,4.724355
3061,4.968569
3062,4.561838
3063,5.224258
3064,5.089121
3065,4.754935
3066,4.861721
3067,5.061379
3068,5.060712
3069,5.165123
3070,4.750338
3071,4.60468
3072,5.014742
3073,5.095979
3074,5.06869
3075,4.893889
3076,4.796371
3077,5.150995
3078,5.050643
3079,5.00601
3080,5.324169
3081,5.075321
3082,4.652964
3083,5.310395
3084,5.006582
3085,4.978975
3086,5.179988
3087,5.429906
3088,4.795105
3089,4.928978
3090,5.341985
3091,5.438327
3092,5.369027
3093,5.055293
3094,5.069378
3095,5.105291
3096,5.004903
3097,4.812739
3098,4.98049
3099,5.435477
3100,4.99451
3101,5.036733
3102,5.317625
3103,5.754371
3104,4.989334
3105,5.075685
3106,5.046143
3107,4.804114
3108,5.662748
3109,5.074963
3110,5.286628
3111,5.125081
3112,4.85471
3113,4.990317
3114,5.01377
3115,4.889586
3116,5.448321
3117,4.654015
3118,5.065247
3119,5.022377
3120,4.961577
3121,4.698947
3122,5.340247
3123,5.15887
3124,4.826312
3125,5.026412
3126,5.010234
3127,5.55495
3128,5.089761
3129,4.889609
3130,4.523857
3131,5.605159
3132,4.880604
3133,5.187643
3134,5.179897
3135,5.282376
3136,5.246871
3137,5.097124
3138,5.574442
3139,5.333636
3140,4.906213
3141,4.972372
3142,5.490006
3143,4.871126
3144,4.711783
3145,5.319551
3146,5.510945
3147,5.189815
3148,5.034004
3149,4.788543
3150,5.687483
3151,5.025336
3152,5.255522
3153,4.993783
3154,5.06779
3155,4.820498
3156,4.949318
3157,5.169752
3158,5.739499
3159,5.035723
3160,4.992184
3161,5.308135
3162,5.205931
3163,4.685749
3164,5.294916
3165,5.573567
3166,5.145995
3167,4.681746
3168,4.869898
3169,4.884451
3170,5.346732
3171,5.097447
3172,5.314936
3173,6.28922
3174,5.266269
3175,4.990876
3176,5.456429
3177,5.288405
3178,5.303736
3179,5.344036
3180,5.078496
3181,5.467989
3182,5.50352
3183,5.387589
3184,5.160519
3185,4.660967
3186,4.295718
3187,4.83581
3188,4.638329
3189,4.968072
3190,4.734946
3191,5.255041
3192,4.657894
3193,5.239686
3194,5.017586
3195,4.628533
3196,5.048198
3197,4.710164
3198,5.285205
3199,5.457104
3200,5.076051
3201,4.898944
3202,5.079124
3203,5.043166
3204,5.420032
3205,5.085402
3206,5.013905
3207,5.38498
3208,5.554796
3209,5.453661
3210,4.982472
3211,5.397879
3212,5.048985
3213,5.133143
3214,5.532151
3215,5.011376
3216,5.290823
3217,5.487672
3218,5.21573
3219,5.264562
3220,4.791751
3221,4.850891
3222,4.980459
3223,4.829801
3224,5.215725
3225,5.165291
3226,5.211143
3227,4.771771
3228,4.945508
3229,5.449226
3230,5.048672
3231,4.749636
3232,5.454758
3233,5.035316
3234,5.338954
3235,5.689855
3236,5.077901
3237,5.046791
3238,4.897221
3239,5.391942
3240,5.124117
3241,5.279263
3242,5.540847
3243,4.557176
3244,5.095998
3245,5.227183
3246,5.403808
3247,5.258017
3248,5.429276
3249,4.913656
3250,4.871349
3251,5.136096
3252,4.923231
3253,4.777311
3254,5.467422
3255,5.191053
3256,4.971694
3257,4.951949
3258,4.850934
3259,5.385811
3260,5.483123
3261,5.400176
3262,4.912628
3263,5.529491
3264,4.929857
3265,4.643936
3266,5.145304
3267,5.198994
3268,5.475268
3269,5.062926
3270,4.903872
3271,4.949834
3272,5.332778
3273,5.282753
3274,4.973984
3275,5.09333
3276,5.230564
3277,5.002522
3278,4.893118
3279,4.986886
3280,5.124057
3281,4.489389
3282,4.871464
3283,5.157172
3284,4.909361
3285,4.687142
3286,5.256933
3287,4.927804
3288,5.068306
3289,4.899582
3290,5.389812
3291,5.580419
3292,5.019221
3293,5.636992
3294,5.153878
3295,4.998456
3296,5.181295
3297,5.081166
3298,4.894321
3299,5.754817
3300,5.238906
3301,5.578835
3302,5.717596
3303,5.038558
3304,5.470065
3305,5.294694
3306,5.672428
3307,5.027461
3308,5.246711
3309,5.038649
3310,5.015829
3311,4.638785
3312,4.684493
3313,4.989809
3314,5.263307
3315,4.673936
3316,4.693946
3317,4.792168
3318,4.98228
3319,5.534694
3320,4.832055
3321,5.502701
3322,5.073411
3323,5.309913
3324,5.196062
3325,5.118116
3326,5.324474
3327,5.611823
3328,4.950777
3329,5.474489
3330,5.101959
3331,4.909284
3332,5.305959
3333,5.455485
3334,5.16359
3335,5.018744
3336,5.046828
3337,5.025948
3338,5.347275
3339,5.33301
3340,5.138999
3341,5.866579
3342,4.911289
3343,4.835123
3344,4.861174
3345,4.84823
3346,4.849809
3347,5.235783
3348,4.9359
3349,4.895886
3350,5.327893
3351,5.202348
3352,4.717763
3353,4.979491
3354,4.662036
3355,4.939052
3356,5.072754
3357,4.430263
3358,5.000514
3359,5.06637
3360,4.584523
3361,4.804502
3362,5.299329
3363,5.222385
3364,5.070079
3365,4.754009
3366,5.418093
3367,4.905144
3368,5.450901
3369,4.005467
3370,4.652476
3371,5.187438
3372,4.829872
3373,4.464095
3374,5.031249
3375,5.115913
3376,5.3039
3377,5.233346
3378,5.48644
3379,5.10813
3380,5.360186
3381,4.939254
3382,5.246063
3383,5.28734
3384,5.101442
3385,5.421166
3386,5.597641
3387,4.993798
3388,5.082733
3389,4.644427
3390,4.548591
3391,5.132001
3392,5.609599
3393,4.909936
3394,5.219393
3395,5.153216
3396,5.30679
3397,5.064877
3398,5.169428
3399,5.161731
3400,5.363391
3401,5.594362
3402,4.833079
3403,4.692863
3404,5.236583
3405,5.308906
3406,5.571626
3407,5.666932
3408,5.247782
3409,4.85278
3410,4.937399
3411,5.207495
3412,4.913938
3413,4.84823
3414,5.023697
3415,4.99656
3416,4.96202
3417,5.074202
3418,5.022837
3419,5.281202
3420,5.564964
3421,5.341524
3422,5.07107
3423,5.094965
3424,4.947899
3425,5.349406
3426,4.629686
3427,4.490977
3428,4.841303
3429,4.775332
3430,4.79118
3431,4.938952
3432,5.007846
3433,4.985248
3434,4.985651
3435,4.715563
3436,4.822628
3437,4.756679
3438,4.508477
3439,5.114855
3440,5.217768
3441,4.739385
3442,5.350101
3443,5.620844
3444,4.965649
3445,4.801058
3446,5.203705
3447,5.351471
3448,4.923067
3449,5.434175
3450,4.988604
3451,5.430918
3452,5.357962
3453,5.156182
3454,5.310189
3455,5.238236
3456,4.545137
3457,4.968544
3458,5.305501
3459,4.592718
3460,5.180358
3461,4.783533
3462,4.922502
3463,5.037203
3464,4.633188
3465,4.888176
3466,4.775746
3467,5.218207
3468,4.787757
3469,5.113012
3470,4.950321
3471,4.894908
3472,4.563032
3473,4.960993
3474,4.934451
3475,4.637031
3476,4.873707
3477,5.235161
3478,4.75385
3479,5.196362
3480,5.100208
3481,5.114862
3482,5.27027
3483,4.976415
3484,5.169126
3485,4.822715
3486,4.723645
3487,4.79677
3488,4.761894
3489,5.127097
3490,4.998721
3491,5.19944
3492,4.856342
3493,5.052785
3494,5.103563
3495,4.889603
3496,4.993762
3497,4.630197
3498,4.741527
3499,4.548395
3500,5.532199
3501,4.755536
3502,4.392025
3503,4.739872
3504,4.539386
3505,4.934786
3506,4.843562
3507,5.068003
3508,4.531631
3509,4.682895
3510,4.91128
3511,5.203097
3512,5.030967
3513,4.870206
3514,4.836543
3515,4.64777
3516,4.907277
3517,5.152596
3518,4.956935
3519,5.270586
3520,5.097018
3521,4.840489
3522,4.815863
3523,5.231874
3524,4.691521
3525,4.718421
3526,5.140721
3527,4.766639
3528,4.713712
3529,5.417376
3530,5.123861
3531,4.769766
3532,4.720505
3533,4.659546
3534,4.824944
3535,5.1373
3536,5.085744
3537,5.170759
3538,5.015484
3539,4.992829
3540,5.288887
3541,5.448418
3542,5.152493
3543,4.965044
3544,5.254189
3545,5.093928
3546,5.191456
3547,5.270947
3548,5.224425
3549,4.845319
3550,5.120722
3551,4.686738
3552,4.836417
3553,5.302899
3554,5.45328
3555,5.184588
3556,5.140995
3557,5.086535
3558,5.065467
3559,4.847705
3560,5.257837
3561,5.224316
3562,5.217592
3563,5.658166
3564,5.116964
3565,5.178266
3566,5.154748
3567,4.561695
3568,4.965479
3569,5.097012
3570,4.480276
3571,4.862998
3572,5.414948
3573,5.213694
3574,5.045158
3575,5.031426
3576,4.918654
3577,4.918238
3578,5.254193
3579,5.048005
3580,4.975022
3581,5.18907
3582,4.971309
3583,5.309798
3584,5.191491
3585,4.785053
3586,5.131519
3587,4.473432
3588,5.168674
3589,5.203346
3590,4.965168
3591,5.144901
3592,5.131504
3593,4.80482
3594,4.924181
3595,5.060406
3596,4.90842
3597,5.025179
3598,5.256047
3599,5.096322
3600,5.650712
3601,4.976896
3602,5.516345
3603,4.756129
3604,4.984528
3605,4.878331
3606,5.208179
3607,5.538287
3608,4.583785
3609,4.984118
3610,4.764433
3611,4.69424
3612,5.015492
3613,4.686189
3614,4.973089
3615,5.031887
3616,5.098969
3617,4.709102
3618,4.649576
3619,4.642324
3620,4.475579
3621,4.825241
3622,5.265794
